lambda,agent_type,run,avg_final_state,avg_avg_state,avg_accuracy,avg_engagement,avg_questions_answered,avg_total_reward
0.61,pomdp,22,1.8,1.9409963272345385,0.5108204654188354,0.5627975708593591,79.9,0.5310915365406398
0.61,pomdp,23,1.75,1.871322552924799,0.5005129029322083,0.6008801701116748,80.555,0.5396561371322002
0.61,pomdp,24,1.6525,1.797683059329859,0.4748641082954089,0.5876264278598835,67.6575,0.5188414129255541
0.61,pomdp,25,1.76,1.9636110932034483,0.4836495226667047,0.5871824719326874,77.5975,0.524027372880438
0.61,pomdp,26,1.7725,1.933622526065826,0.5313947839117715,0.6180590162499695,83.265,0.5651938345236688
0.61,pomdp,27,1.835,1.9812679422434416,0.48509477512172,0.6031141695103548,77.07,0.5311223389332876
0.61,pomdp,28,1.7525,1.9224052451257598,0.5055045658689364,0.5835436293400044,77.4875,0.5359398006226529
0.61,pomdp,29,1.865,2.022814706706391,0.4891582674889289,0.5817356965494495,71.4875,0.5252634648225318
0.61,pomdp,30,1.77,1.877415758939805,0.49872109261144615,0.6172268240443481,85.45,0.544938327870278
0.61,pomdp,31,1.7525,1.901874335605667,0.49480294485467524,0.618109099078553,79.3175,0.5428923450019875
0.61,pomdp,32,1.885,1.943294288081661,0.5047898351709602,0.5992095025307328,78.855,0.5416135054412715
0.61,pomdp,33,1.8175,1.9548142115327949,0.5054976174438789,0.6003252353437956,79.1525,0.5424803884248465
0.61,pomdp,34,1.7125,1.840968111032789,0.5075776769338869,0.6293460198828847,85.7575,0.555067330683996
0.61,pomdp,35,1.8025,1.9823948070613517,0.5006289397960455,0.5633691309048584,79.765,0.5250976143284826
0.61,pomdp,36,1.855,2.016430097494892,0.4946454726957971,0.6161753766407276,78.1625,0.54204213523432
0.61,pomdp,37,1.825,1.9914182602835615,0.504038494285428,0.5865484431192336,75.0025,0.5362173743306122
0.61,pomdp,38,1.78,1.9207793314876198,0.5040149111823274,0.5795200145656634,71.2775,0.5334619015018285
0.61,pomdp,39,1.8775,2.0339108503639953,0.4999849286045962,0.5870530061820327,74.05,0.5339414788597965
0.61,pomdp,40,1.78,1.9046259279101414,0.5017036604816003,0.5839588060577026,76.4875,0.5337831672562802
0.61,pomdp,41,1.785,1.9378097870502153,0.4918212410414073,0.5870521706958077,75.1075,0.5289613036066234
0.61,pomdp,42,1.7425,1.9081154103876452,0.5185012051287717,0.5914030435837929,85.7825,0.54693292212623
0.61,pomdp,43,1.85,1.998614798336017,0.4976034076159618,0.6160037886510442,86.4025,0.5437795562196438
0.61,pomdp,44,1.8025,1.9358197325048376,0.5154203059090038,0.6114840382047875,89.8375,0.5528851615043594
0.61,pomdp,45,1.785,1.892353030374976,0.4886824700475216,0.570065681996855,75.9275,0.5204219227077616
0.61,pomdp,46,1.785,1.9426825733182396,0.4937338524017163,0.5904278792975935,85.4375,0.5314445228911084
0.61,pomdp,47,1.78,1.9757241433406278,0.48879908631406266,0.5944715125842801,77.7125,0.5300113325594475
0.61,pomdp,48,1.7875,1.952275195456147,0.49851443697017234,0.5892245191136029,79.8675,0.5338913690061102
0.61,pomdp,49,1.7525,1.9073346158242088,0.5153272361048337,0.6253818315982173,89.8925,0.5582485283472532
0.61,pomdp,50,1.7425,1.8998235454145294,0.5016781362424014,0.611474014966606,81.9825,0.5444985289448412
0.62,bandit,1,1.965,1.9214573766528784,0.3438975354069171,0.4647285353225871,56.1275,0.38981331537487174
0.62,bandit,2,2.06,2.070310846472714,0.33542938327418864,0.40720568329548334,58.2125,0.36270437728228067
0.62,bandit,3,1.9875,1.958206168044375,0.3665106219934213,0.4542484800002623,64.2125,0.3998510080360209
0.62,bandit,4,1.885,1.8951810925976025,0.3698089116297229,0.4761210635322298,59.0625,0.4102075293526755
0.62,bandit,5,1.9525,1.9295307051053285,0.36007748841120923,0.4679330238481033,60.7675,0.401062591877229
0.62,bandit,6,1.9675,1.905840944079563,0.3816155772836451,0.4792922360021633,63.035,0.418732707596682
0.62,bandit,7,2.02,1.9555890314437538,0.388429393572703,0.47520353885894806,65.2475,0.4214035687814761
0.62,bandit,8,2.0125,1.9788662307972111,0.34593168380085826,0.4381200737263237,56.445,0.38096327197253516
0.62,bandit,9,1.9525,1.9246999829081783,0.3594251822259653,0.4451406420824297,63.1325,0.3919970569714218
0.62,bandit,10,2.12,2.08057015854168,0.35786558607256214,0.4409946564340296,67.34,0.3894546328099197
0.62,bandit,11,2.09,2.0572090362628215,0.3617986490699955,0.44863845341595693,59.0375,0.3947977747214608
0.62,bandit,12,2.055,2.0564544369448403,0.3626781913326647,0.432830105850756,59.1975,0.3893359188495394
0.62,bandit,13,2.0425,1.943474231651332,0.3605430613274316,0.4647460011418204,55.5725,0.40014017845689936
0.62,bandit,14,2.1725,2.134918143154755,0.34641931157964206,0.4060661044529781,63.4225,0.36908509287150976
0.62,bandit,15,1.9275,1.8861377052764323,0.39029286376389605,0.49367521234831147,66.9925,0.42957815622597395
0.62,bandit,16,2.0,1.9991433754023475,0.37347736748352484,0.4632540932948983,55.6475,0.40759252329184675
0.62,bandit,17,2.0325,1.9809226046982662,0.3501459437779186,0.43740537762120296,61.4675,0.3833045286383666
0.62,bandit,18,2.05,2.0012638762459143,0.3627124459677173,0.46439954395336336,65.66,0.40135354320226285
0.62,bandit,19,2.015,1.9341494402370822,0.34332775435321844,0.4288005381593283,52.86,0.3758074121995402
0.62,bandit,20,2.0775,2.042097335733857,0.3614742488493797,0.44216159477126027,60.66,0.39213544029969427
0.62,bandit,21,2.0725,1.9945349538060466,0.353951987847379,0.44101735702007405,55.3,0.3870368281330031
0.62,bandit,22,2.03,2.006199461338474,0.3600050689556739,0.44737353837789384,56.59,0.3932050873361175
0.62,bandit,23,1.935,1.8717932358793647,0.37810147321948584,0.47861710364082305,67.245,0.416297412779594
0.62,bandit,24,2.0275,1.964099412800725,0.3722777166679163,0.4725243085009517,59.5125,0.41037142156446976
0.62,bandit,25,2.0025,1.973483037813126,0.36173611001622824,0.4367038891019081,53.5325,0.39022386606878656
0.62,bandit,26,1.915,1.8514368813735735,0.38769273268789783,0.49360962661021224,67.4575,0.4279411523783773
0.62,bandit,27,1.9425,1.9300380390411427,0.3574252627775789,0.4655226414733532,64.2475,0.39850226668197314
0.62,bandit,28,2.055,1.9619794454860955,0.37411319912950136,0.47659482343617426,66.53,0.413056216366037
0.62,bandit,29,2.045,2.0108373276413376,0.3630721320272652,0.4439432517066024,64.0775,0.39380315750541334
0.62,bandit,30,1.935,1.9490321128630368,0.3482839141594022,0.4466096832463078,53.0875,0.3856477064124263
0.62,bandit,31,2.01,2.038625408649379,0.34384595361327525,0.43181651827039014,55.8825,0.3772747681829789
0.62,bandit,32,1.9825,1.9755925670090317,0.36366998892256314,0.4621865434522929,54.1925,0.4011062796438604
0.62,bandit,33,1.94,1.9268192670294073,0.35826629495017703,0.4636192304276735,64.4025,0.39830041043162573
0.62,bandit,34,1.9625,1.9188807124719856,0.3605508152357343,0.45645535397583026,56.75,0.3969945399569707
0.62,bandit,35,2.01,1.9807076673874997,0.3567607844790002,0.43394150503429657,55.94,0.38608945829001284
0.62,bandit,36,1.925,1.8937175308490575,0.38219371016948067,0.478074755896257,66.77,0.4186285075456556
0.62,bandit,37,1.9975,1.9884968596925756,0.37227318350567784,0.43714797697984054,62.75,0.3969256050258597
0.62,bandit,38,1.945,1.9054367193845492,0.3740210867634202,0.4488992031888451,64.62,0.4024747710050818
0.62,bandit,39,2.025,1.9766245773120097,0.3674618083043347,0.44071450563185494,59.085,0.3952978332887924
0.62,bandit,40,2.05,1.9943124687744431,0.35866369972763823,0.45636582562546674,60.025,0.395790507568813
0.62,bandit,41,1.9775,1.9657785559720589,0.3447074400860179,0.4530257143496301,57.42,0.3858683843061906
0.62,bandit,42,1.9975,2.006359327163175,0.36767703003798,0.4581100898026428,61.87,0.4020415927485519
0.62,bandit,43,2.0975,2.1091021814966164,0.3321565576813288,0.4127179230676692,57.7125,0.36276987652813814
0.62,bandit,44,1.9475,1.9011686374232766,0.3669755509706533,0.43810061911002307,57.125,0.39400307686361385
0.62,bandit,45,1.97,1.944993981306348,0.37792381539484465,0.48144197810484185,68.8825,0.41726071722464364
0.62,bandit,46,1.9325,1.8844999552277393,0.35986187269910097,0.47886528274434137,61.895,0.40508316851629234
0.62,bandit,47,1.9575,1.9589808345793398,0.3608668941385265,0.47574555443681754,63.485,0.40452078505187716
0.62,bandit,48,1.9975,1.980749261925928,0.3594092339156758,0.45615873497444576,63.0825,0.39617404431800834
0.62,bandit,49,1.9875,1.9509343155707233,0.36850823562628304,0.4658365591046937,60.8975,0.40549299854807913
0.62,bandit,50,2.1325,2.0804108829800287,0.36548090898985464,0.44073191463385114,63.12,0.3940762911345733
0.62,pomdp,1,1.8625,1.97462732510466,0.4905705352757766,0.6025691984206624,75.2175,0.5331300272708333
0.62,pomdp,2,1.895,2.007070392816951,0.4749777696233032,0.5911466687671153,73.61,0.5191219512979518
0.62,pomdp,3,1.8825,1.986323474437316,0.5096999076217982,0.6020098291073167,80.425,0.5447776777862953
0.62,pomdp,4,1.8175,1.9084318897771846,0.48437478650637705,0.6014423007237265,75.91,0.5288604419089699
0.62,pomdp,5,1.875,1.9974860986358474,0.4871531319608692,0.5894052866432387,74.44,0.5260089507401696
0.62,pomdp,6,1.84,1.974061969241875,0.48746538527078753,0.5804983623050722,74.33,0.5228179165438157
0.62,pomdp,7,1.745,1.902978032838092,0.4963852747010043,0.5942151385217314,79.0325,0.5335606229528804
0.62,pomdp,8,1.795,1.8836082147326847,0.5217501263361413,0.6202851109836294,88.735,0.5591934205021868
0.62,pomdp,9,1.79,1.906721345823161,0.4980078094438789,0.6013760241918545,79.305,0.5372877310481097
0.62,pomdp,10,1.785,1.8935697815595165,0.5123522725196311,0.6053361920704409,85.0225,0.5476861619489388
0.62,pomdp,11,1.85,2.032008031665471,0.5167514148448272,0.6105405695737782,82.085,0.5523912936418286
0.62,pomdp,12,1.7525,1.8923575517844091,0.49195328347290856,0.5996742823500555,76.95,0.5328872630462242
0.62,pomdp,13,1.795,1.9126097039414744,0.4946104378087772,0.6036599340773716,82.5475,0.5360492463908431
0.62,pomdp,14,1.7625,1.9006163041563826,0.504952066602543,0.5933454439208737,82.265,0.5385415499835087
0.62,pomdp,15,1.765,1.9472703961711357,0.4797520367078429,0.6116204228089545,78.14,0.5298620234262653
0.62,pomdp,16,1.7975,1.9727228134172687,0.47974548678811657,0.5991393133966824,78.895,0.5251151408993716
0.62,pomdp,17,1.825,1.9591805515748044,0.49335133163819994,0.5943415943050812,80.19,0.5317276314516148
0.62,pomdp,18,1.7975,1.9732664877230843,0.5131815911600245,0.5937292856895985,86.9475,0.5437897150812626
0.62,pomdp,19,1.735,1.887440537430023,0.5272720176797933,0.6117628579936282,90.6975,0.5593785369990505
0.62,pomdp,20,1.775,1.8747342304174568,0.5085235280412179,0.6284014603449828,82.7225,0.5540771423166485
0.62,pomdp,21,1.7725,1.9252422273384466,0.5111332382026658,0.6314629252286909,84.5575,0.5568585192725553
0.62,pomdp,22,1.7075,1.8270902427915017,0.4923850185585267,0.5692321751883231,74.4,0.5215869380778493
0.62,pomdp,23,1.775,1.930415749748784,0.49532704322178384,0.5756713197656994,82.5125,0.5258578683084718
0.62,pomdp,24,1.7525,1.8954369964651396,0.4902157119902024,0.5917084357662569,75.33,0.5287829470251031
0.62,pomdp,25,1.785,1.9520460912159507,0.5065600096366258,0.5978504557904558,82.465,0.5412503791750812
0.62,pomdp,26,1.7075,1.823791492815819,0.5157966399693601,0.6058447065557772,87.0975,0.5500149052721985
0.62,pomdp,27,1.7025,1.8339037227807145,0.5075647173182376,0.595092141270268,84.1475,0.5408251384200091
0.62,pomdp,28,1.8425,1.9813137840568078,0.511403943934853,0.6094653937538116,82.0825,0.5486672948660573
0.62,pomdp,29,1.7875,1.9127412237542358,0.5071220859093023,0.5988633705042851,84.56,0.5419837740553958
0.62,pomdp,30,1.8175,1.9132934810163646,0.5013136208718478,0.6027734874895496,78.305,0.5398683701865745
0.62,pomdp,31,1.7825,1.9410277187639224,0.5054172250663886,0.6192780782181321,82.8925,0.5486843492640512
0.62,pomdp,32,1.8425,1.9686558345434646,0.5145542077532546,0.5939121209372777,76.5125,0.5447102147631833
0.62,pomdp,33,1.86,1.9756069104296925,0.4993523417854716,0.615030048210984,75.9475,0.5433098702271663
0.62,pomdp,34,1.7425,1.8790740019300085,0.4915601107283045,0.5878130065319764,75.87,0.5281362111336999
0.62,pomdp,35,1.8575,1.9492078009286324,0.4964680947944478,0.5811603981496841,80.97,0.5286511700694376
0.62,pomdp,36,1.92,2.048456578754397,0.5053048682184739,0.606943491003226,75.8875,0.5439275448766797
0.62,pomdp,37,1.79,1.9362826747845547,0.4919229039210247,0.5873066234808142,81.1675,0.5281687173537447
0.62,pomdp,38,1.76,1.933622752403039,0.5158259832770158,0.5962742868856702,85.575,0.5463963386483044
0.62,pomdp,39,1.7075,1.8651394723174317,0.5296345910576123,0.6097257455373155,92.97,0.5600692297598995
0.62,pomdp,40,1.825,1.9807565285425597,0.5032999422331961,0.5897919792318207,81.62,0.5361669162926734
0.62,pomdp,41,1.8725,2.0052816447873876,0.4954896395417954,0.5863041795920195,73.9025,0.5299991647608806
0.62,pomdp,42,1.8175,1.9662988991130297,0.49181328861279744,0.618580269229502,83.1325,0.5399847412471452
0.62,pomdp,43,1.795,1.916169814879578,0.48558969197230234,0.5981807399451375,79.285,0.5283742902019797
0.62,pomdp,44,1.765,1.9429843096249093,0.5053898522106787,0.6077236168720391,88.075,0.5442766827819956
0.62,pomdp,45,1.815,1.965188535816229,0.5070288112037096,0.5922390636344689,79.025,0.5394087071273981
0.62,pomdp,46,1.7275,1.8586193705006067,0.5096479703927721,0.6243519275478097,85.2175,0.5532354741116864
0.62,pomdp,47,1.8675,2.033803635048084,0.49306374650637635,0.6115464754373275,82.5025,0.5380871835001377
0.62,pomdp,48,1.7725,1.923842052668698,0.5356816449421897,0.6328485882099781,90.3525,0.5726050833839493
0.62,pomdp,49,1.8375,1.93111128241872,0.48730369870014956,0.5905585110519673,83.4625,0.5265405273938403
0.62,pomdp,50,1.825,1.9788404485028377,0.49025260041440305,0.5813860272361098,84.355,0.5248833026066515
0.63,bandit,1,2.12,2.061868719476759,0.3564359930699011,0.4481476078673521,58.4675,0.39036929054495795
0.63,bandit,2,1.9225,1.920005268585912,0.3498905306896092,0.4380174868341051,56.48,0.3824975044630727
0.63,bandit,3,1.97,1.9273994271375008,0.37434202868235134,0.4759807278825531,62.3225,0.4119483473864259
0.63,bandit,4,1.905,1.8580923340079565,0.36545826834694595,0.4659213006716996,60.97,0.40262959030710477
0.63,bandit,5,2.0,2.002620334655562,0.3542930212116913,0.44562472045663876,53.2875,0.38808574993232187
0.63,bandit,6,2.0675,2.0700852326360972,0.3655663965012011,0.45388859080350036,63.92,0.39824560839305184
0.63,bandit,7,2.005,1.9999899646897024,0.3715209040553329,0.45305736938677854,64.6925,0.40168939622796784
0.63,bandit,8,2.1,2.0520683330380156,0.3724936928778512,0.4402723784262962,61.0525,0.3975718065307759
0.63,bandit,9,2.0075,1.9313980610170114,0.365205396440156,0.4453495493105723,59.2325,0.39485873300221
0.63,bandit,10,1.9375,1.9221404727503622,0.3677966956346731,0.46693730004826844,67.2275,0.4044787192677034
0.63,bandit,11,1.9975,1.9848084791385323,0.37611338340968387,0.46663100976540073,64.2475,0.4096049051612991
0.63,bandit,12,2.06,1.998418576568414,0.35328874612921196,0.4490100197169815,57.73,0.38870561735668674
0.63,bandit,13,2.0575,1.9671496131633706,0.3621191900691514,0.44382999931496414,59.25,0.39235218949010203
0.63,bandit,14,2.03,1.9679596143517852,0.3657794976060206,0.4612174961460446,66.7375,0.40109155706582944
0.63,bandit,15,2.03,1.9954874666549511,0.37194730406575155,0.46073473935343656,64.2575,0.40479865512219504
0.63,bandit,16,2.0625,2.011037234408948,0.3651256035021877,0.44488551265174364,59.79,0.3946367698875235
0.63,bandit,17,2.1125,2.0230552698952486,0.3755694651569933,0.4467863546870885,66.51,0.40191971428312856
0.63,bandit,18,2.0,1.929816876997291,0.3850401636686307,0.4893356323050273,66.41,0.4236294870640975
0.63,bandit,19,1.9975,1.9687622952086299,0.3766154833640065,0.4701034061912419,64.44,0.4112060148100836
0.63,bandit,20,2.09,2.0644386977863745,0.3649396187972722,0.425973640095895,61.77,0.38752220667776266
0.63,bandit,21,1.905,1.8565523120312295,0.392111342050743,0.4778739758675387,61.5525,0.42384351656295743
0.63,bandit,22,2.0775,2.0540739247605733,0.35828284172744473,0.4476137814603881,59.125,0.39133528942863377
0.63,bandit,23,1.97,1.9256340789578226,0.3977806394297134,0.4839211591563526,70.6925,0.4296526317285699
0.63,bandit,24,2.04,2.0182379491986624,0.3455580076840199,0.44876728854125963,61.7675,0.38374544160119856
0.63,bandit,25,2.2025,2.2133209631125665,0.33808558579695513,0.405120139528631,56.3375,0.36288837067767515
0.63,bandit,26,1.975,1.9175705366344398,0.37776804052775037,0.47825978041813016,66.0125,0.4149499842871909
0.63,bandit,27,2.06,2.0130314759214265,0.38329370457225126,0.4728333469513369,71.0525,0.4164233722525129
0.63,bandit,28,2.0925,2.1026601907533053,0.3250643122470804,0.40410934142079774,52.8775,0.3543109730413558
0.63,bandit,29,1.995,1.9429909649850037,0.3639090375195451,0.46279332200060525,61.8525,0.40049622277753744
0.63,bandit,30,1.94,1.9027323128413776,0.384242298242869,0.48706844783346837,68.235,0.4222879735913907
0.63,bandit,31,2.015,1.9796604864723173,0.3709187294949769,0.4724201893244326,67.6975,0.40847426963187544
0.63,bandit,32,2.0375,2.0003901595727434,0.35755375907883874,0.44276906628849,60.1325,0.3890834227464097
0.63,bandit,33,1.98,1.9380066376043226,0.3865959601937142,0.474202889975917,70.7575,0.41901052421312923
0.63,bandit,34,2.075,1.9635460575796901,0.37497163598480165,0.4775686557879709,62.05,0.4129325333119743
0.63,bandit,35,1.945,1.8666414571487036,0.386810535307963,0.4728272020632066,60.225,0.4186367020074031
0.63,bandit,36,2.01,1.9505846687399846,0.3717767986972943,0.4704275703633729,64.69,0.4082775842137434
0.63,bandit,37,2.095,2.008452938528164,0.3713508322958802,0.44634154570039514,63.5375,0.3990973962555507
0.63,bandit,38,2.015,1.9963381066757975,0.3739906881224958,0.4621760283426276,67.0475,0.40661926400394466
0.63,bandit,39,2.04,2.0104575264516686,0.38512673482639104,0.49915802511526697,67.6625,0.42731831223327515
0.63,bandit,40,2.0225,1.9857428495653875,0.37658552967165554,0.4574740648488546,58.625,0.4065142876872192
0.63,bandit,41,1.9725,1.9621977005565716,0.3824720155620247,0.4872763805243963,73.0675,0.4212496305981021
0.63,bandit,42,2.0325,1.9708401876140067,0.3658345937946244,0.4563234670985651,59.2175,0.39931547691708247
0.63,bandit,43,1.935,1.897155842750346,0.35508997465725756,0.45954845503904834,58.7575,0.39373961239852007
0.63,bandit,44,2.06,2.0011681010949784,0.35403867494456753,0.4552989653618776,61.8325,0.3915049823989722
0.63,bandit,45,2.105,2.086076257367672,0.3354227808108023,0.41038621806498055,55.2525,0.36315925259484827
0.63,bandit,46,1.9625,1.9742075186144334,0.35146417365042837,0.44775690581024785,58.815,0.3870924845495616
0.63,bandit,47,2.09,2.03856521328178,0.3678022435794469,0.44520933542859764,62.8875,0.3964428675636327
0.63,bandit,48,1.985,1.9252607106832529,0.3908960880386477,0.48729686027865227,70.535,0.4265643737674495
0.63,bandit,49,2.025,2.02302521919217,0.34025241018194324,0.41652239644786393,56.97,0.3684723051003339
0.63,bandit,50,2.0025,1.9679361060633298,0.3663977045650351,0.46668452058521526,62.5175,0.40350382649250166
0.63,pomdp,1,1.88,1.9680655016099202,0.5085693833723037,0.5714721454139751,74.16,0.5318434053277221
0.63,pomdp,2,1.75,1.9000266266883268,0.5054060594390957,0.6100946749113951,80.9525,0.5441408471638465
