agent_type,reward_function,run_number,avg_final_state,avg_avg_state,avg_accuracy,avg_engagement,avg_questions_answered,avg_total_reward
pomdp,composite,32,1.875,1.9984408830228242,0.5117189340750614,0.5433122711591432,77.74,0.521196935200286
pomdp,composite,33,1.8025,1.9588855680233,0.5151171453707941,0.5537523079543981,75.5875,0.5267076941458753
pomdp,composite,34,1.8925,2.0113893138966605,0.5106888534762265,0.5431011184502728,70.3675,0.5204125329684404
pomdp,composite,35,1.925,2.0124387048484973,0.5266482804218054,0.5338476700828546,74.52,0.5288080973201202
pomdp,composite,36,2.0275,2.111931608968055,0.5303266057194432,0.5318631666141701,73.705,0.5307875739878612
pomdp,composite,37,1.89,2.011976294463383,0.5320741733162765,0.5124411918058535,63.3525,0.5261842788631497
pomdp,composite,38,1.8525,1.9874189002478726,0.5012749695688599,0.5497589512466728,69.71,0.5158201640722038
pomdp,composite,39,1.85,1.9711085721458828,0.5209587922029832,0.5563508698545371,71.075,0.5315764154984494
pomdp,composite,40,1.7575,1.9215976182859447,0.5230346896859445,0.5580345549207689,80.21,0.5335346492563918
pomdp,composite,41,1.84,1.9618291167281483,0.521511049371772,0.540631952465933,77.08,0.5272473203000202
pomdp,composite,42,1.8725,2.011048569006503,0.5150115904440138,0.5197601869862031,68.25,0.5164361694066706
pomdp,composite,43,1.975,2.086104246046629,0.5358767964476675,0.5748991336835557,86.2025,0.547583497618434
pomdp,composite,44,1.92,2.026095184753445,0.536762766413761,0.5394876800635009,72.4575,0.5375802405086829
pomdp,composite,45,2.025,2.1636509538166333,0.5113730427858424,0.5679135402862595,75.4025,0.5283351920359675
pomdp,composite,46,1.885,2.0004070911501093,0.5325474613130377,0.553035334004998,71.265,0.5386938231206257
pomdp,composite,47,1.93,2.047292022762743,0.5162386833523012,0.5484951418393282,71.0975,0.5259156208984092
pomdp,composite,48,1.8475,1.9884500543752386,0.5397828353552176,0.5516069147463182,78.9625,0.5433300591725478
pomdp,composite,49,1.8575,2.0117142900176948,0.5272943121133418,0.5852713331936766,81.715,0.5446874184374422
pomdp,composite,50,1.895,2.0602712506632317,0.5170348719424731,0.5635711668588365,77.13,0.5309957604173821
pomdp,knowledge_gain,1,2.2325,2.2957244045922063,0.5659841904216176,0.3838936298382286,66.1375,0.5969057734516803
pomdp,knowledge_gain,2,2.2675,2.2846581617308686,0.5707937907396773,0.4214270663761192,74.5225,0.604176116722811
pomdp,knowledge_gain,3,2.2125,2.222079156236755,0.555618523515238,0.3935945984335268,65.38,0.5942516165979029
pomdp,knowledge_gain,4,2.255,2.276863522768881,0.5609099571376056,0.3749112828411873,69.065,0.5962717410591087
pomdp,knowledge_gain,5,2.2225,2.3041447044491647,0.5466462505459796,0.4033166508970878,68.2425,0.5818044314742195
pomdp,knowledge_gain,6,2.38,2.4273328210448435,0.5687772564444511,0.4154828354895652,70.4425,0.603262138697273
pomdp,knowledge_gain,7,2.255,2.235484999741964,0.5819433575161931,0.3933574969199684,71.2275,0.6187207522272861
pomdp,knowledge_gain,8,2.2425,2.2118287033494917,0.5525984272468264,0.40016995890647594,72.2625,0.5860715455227613
pomdp,knowledge_gain,9,2.18,2.2026505740054487,0.5369664126557275,0.3838548213612654,65.0,0.5700667873061036
pomdp,knowledge_gain,10,2.2375,2.2238997817589143,0.5423870635514243,0.4005102496204976,70.375,0.5768329079699734
pomdp,knowledge_gain,11,2.235,2.2336338658796335,0.5803852084794106,0.44871044913595154,83.3775,0.6174905710448035
pomdp,knowledge_gain,12,2.2025,2.2307868611042396,0.5586030296858168,0.3875433134083113,65.3175,0.5944463734237909
pomdp,knowledge_gain,13,2.2675,2.3631252433267256,0.559714535701453,0.38325329133059505,62.2125,0.5952689563938166
pomdp,knowledge_gain,14,2.2825,2.348007672706605,0.5709048784328501,0.3655004500587606,62.255,0.6087281726165368
pomdp,knowledge_gain,15,2.3575,2.3556673813368203,0.5517034593720406,0.41011328412268766,71.225,0.5910494436866689
pomdp,knowledge_gain,16,2.3125,2.376771667394233,0.5636660726779484,0.40606680952980184,69.685,0.5948484013293602
pomdp,knowledge_gain,17,2.3775,2.3973547098872974,0.5961847520386897,0.40699193097573966,74.1725,0.6315826854226921
pomdp,knowledge_gain,18,2.2225,2.259224043785869,0.525877694602912,0.40587557926039863,62.9475,0.5574700484436446
pomdp,knowledge_gain,19,2.205,2.2841169994850854,0.571952152722296,0.4153794794140635,80.28,0.6015543829002481
pomdp,knowledge_gain,20,2.3625,2.3301423317336982,0.5513756442012153,0.4032782682652244,68.75,0.5857253890275119
pomdp,knowledge_gain,21,2.29,2.3118478551747783,0.5458581529233443,0.4063534276049896,71.6375,0.5796896436393364
pomdp,knowledge_gain,22,2.2725,2.2787430894472096,0.54645167571032,0.3744511031489198,61.43,0.57870353877568
pomdp,knowledge_gain,23,2.325,2.356045326486908,0.5798887245777941,0.4068504297340833,74.135,0.6091639501421083
pomdp,knowledge_gain,24,2.1625,2.2172341073654063,0.5358466973914485,0.4118882964487031,76.505,0.5688583618779753
pomdp,knowledge_gain,25,2.2025,2.2495705540059077,0.5474815557238407,0.3987897862654776,66.6,0.5778974219326914
pomdp,knowledge_gain,26,2.33,2.319878056540464,0.5672075947280478,0.4151146430450881,75.2625,0.6032416524008876
pomdp,knowledge_gain,27,2.185,2.2686798973860074,0.5768266288215975,0.4201557847561125,77.3775,0.6113626801164544
pomdp,knowledge_gain,28,2.1425,2.155209561870636,0.5469609095557031,0.3889300299073124,60.63,0.5795228802852134
pomdp,knowledge_gain,29,2.2425,2.2558332446980605,0.5645685288614201,0.4131568083046577,77.69,0.6001422323735591
pomdp,knowledge_gain,30,2.25,2.289874226713558,0.5510797518536535,0.38085782974800414,64.3225,0.5843542026036872
pomdp,knowledge_gain,31,2.1725,2.211615159638276,0.5337145941897922,0.3770534714111827,67.075,0.567800160815565
pomdp,knowledge_gain,32,2.3375,2.381258476384972,0.5454269159298781,0.38762047722871523,65.4875,0.5779953983311107
pomdp,knowledge_gain,33,2.2,2.214143266539958,0.5689263663832174,0.37993649250646055,66.345,0.6076578885386361
pomdp,knowledge_gain,34,2.1575,2.2044723441960947,0.5529454236632365,0.38399626369947826,64.85,0.590176898610958
pomdp,knowledge_gain,35,2.33,2.3384470882739437,0.5683731219516734,0.42592653207484454,69.54,0.6037255097521625
pomdp,knowledge_gain,36,2.2375,2.301429256570797,0.5547004257874295,0.3965933484946589,63.03,0.5882778015253285
pomdp,knowledge_gain,37,2.2775,2.267820566821145,0.5718898322735686,0.3996782534079428,70.5525,0.60631029716424
pomdp,knowledge_gain,38,2.255,2.207432855611066,0.556525792386863,0.4085496740190034,64.1725,0.5927919150139384
pomdp,knowledge_gain,39,2.34,2.307375289976311,0.5614849863571006,0.40170718700624336,67.245,0.599736107602581
pomdp,knowledge_gain,40,2.2375,2.236763427061026,0.5484493826318971,0.39451897808999403,66.19,0.5861451374020765
pomdp,knowledge_gain,41,2.29,2.2795911158132505,0.569383287676463,0.3968637501138636,67.975,0.6058282380593727
pomdp,knowledge_gain,42,2.255,2.286643748567745,0.5478249907928199,0.3773562757187565,66.03,0.5842918320988605
pomdp,knowledge_gain,43,2.0875,2.0854326887297874,0.5558461147011221,0.38267790243903765,70.0675,0.5930128348475071
pomdp,knowledge_gain,44,2.185,2.199610739814948,0.5824739833892649,0.38465633585491277,62.46,0.6184082599596615
pomdp,knowledge_gain,45,2.3375,2.341238946912587,0.5782714002023386,0.3947866683433834,61.2325,0.6157709844624493
pomdp,knowledge_gain,46,2.1825,2.2252320945305595,0.5517535706880267,0.4174354186576055,72.64,0.5855199251736833
pomdp,knowledge_gain,47,2.3375,2.280171904729708,0.5497854161908369,0.4080476231800985,71.6975,0.58717779013892
pomdp,knowledge_gain,48,2.2375,2.221508816643809,0.5606769477713286,0.39527188488533743,70.02,0.6017574701993174
pomdp,knowledge_gain,49,2.335,2.376301779688163,0.5436277685747093,0.40798886156726666,59.5325,0.5794634997979944
pomdp,knowledge_gain,50,2.2625,2.2458994679357276,0.5701541553057577,0.4191233841590021,72.3425,0.6087941044037501
pomdp,learning_progress,1,2.3175,2.326533304089632,0.5316839862979916,0.40823203788818874,71.2475,0.6064648519965462
pomdp,learning_progress,2,2.255,2.2528012076386674,0.5676176952905143,0.405728677049669,71.9775,0.6543285497338206
pomdp,learning_progress,3,2.205,2.2757421292005473,0.570631612083809,0.411878025966087,77.995,0.6572258102350639
pomdp,learning_progress,4,2.225,2.2686205859334843,0.5694285385512192,0.4254375184991767,77.8675,0.6509737815134915
